Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M99.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M98.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M97.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M96.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M95.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M94.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M93.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M92.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M91.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M90.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M9.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M89.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M88.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M87.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M86.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M85.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M84.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M83.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M82.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M81.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M80.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M8.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M79.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M78.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M77.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M76.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M75.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M74.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M73.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M72.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M71.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M70.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M7.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M69.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M68.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M67.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
05-24-21_00:27:28, 16, 8.0, Adjacency\16/8\M66.npy, 1.4666666666666666, 0.6428571428571429, 0.6428571428571429
