Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M36.npy, 1.6507936507936507, 0.33015422077922085, 0.3301542207792208
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M63.npy, 1.6507936507936507, 0.3311688311688312, 0.33116883116883117
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M71.npy, 1.6507936507936507, 0.3344155844155844, 0.3344155844155844
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M12.npy, 1.6507936507936507, 0.3291396103896105, 0.32913961038961037
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M2.npy, 1.6507936507936507, 0.33522727272727276, 0.3352272727272727
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M47.npy, 1.6507936507936507, 0.3226461038961038, 0.3226461038961039
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M79.npy, 1.6507936507936507, 0.3299512987012987, 0.3299512987012987
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M53.npy, 1.6507936507936507, 0.32609577922077937, 0.3260957792207792
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M61.npy, 1.6507936507936507, 0.3311688311688311, 0.33116883116883117
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M3.npy, 1.6507936507936507, 0.32386363636363635, 0.32386363636363635
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M56.npy, 1.6507936507936507, 0.3358360389610389, 0.335836038961039
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M45.npy, 1.6507936507936507, 0.33887987012987003, 0.33887987012987014
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M7.npy, 1.6507936507936507, 0.33583603896103886, 0.335836038961039
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M77.npy, 1.6507936507936507, 0.3407061688311688, 0.34070616883116883
03-20-21_20:20:51, 64, 22.0, Adjacency/64/22/M22.npy, 1.6507936507936507, 0.32893668831168843, 0.3289366883116883
03-20-21_20:20:52, 64, 22.0, Adjacency/64/22/M33.npy, 1.6507936507936507, 0.32954545454545453, 0.32954545454545453
03-20-21_20:20:52, 64, 22.0, Adjacency/64/22/M48.npy, 1.6507936507936507, 0.3193993506493506, 0.31939935064935066
03-20-21_20:20:52, 64, 22.0, Adjacency/64/22/M66.npy, 1.6507936507936507, 0.32853084415584405, 0.32853084415584416
