Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_16:59:40, 64, 6, Adjacency/64/6/M52.npy, 2.449404761904762, 0.05000000000000004, 0.05
03-20-21_16:59:40, 64, 6, Adjacency/64/6/M54.npy, 2.4563492063492065, 0.059375000000000046, 0.059375
03-20-21_16:59:40, 64, 6, Adjacency/64/6/M55.npy, 2.456845238095238, 0.05312500000000002, 0.053125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M56.npy, 2.458829365079365, 0.06250000000000003, 0.0625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M57.npy, 2.4603174603174605, 0.05312500000000002, 0.053125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M58.npy, 2.470734126984127, 0.07500000000000004, 0.075
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M59.npy, 2.480654761904762, 0.09375000000000007, 0.09375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M60.npy, 2.4851190476190474, 0.08750000000000004, 0.0875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M61.npy, 2.4995039682539684, 0.09375000000000003, 0.09375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M62.npy, 2.5094246031746033, 0.13125000000000012, 0.13125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M63.npy, 2.5124007936507935, 0.11562500000000007, 0.115625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M64.npy, 2.5208333333333335, 0.12187500000000005, 0.121875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M65.npy, 2.5342261904761907, 0.14375, 0.14375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M66.npy, 2.5406746031746033, 0.15312499999999996, 0.153125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M67.npy, 2.5500992063492065, 0.14062500000000006, 0.140625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M68.npy, 2.5654761904761907, 0.14687500000000012, 0.146875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M69.npy, 2.568452380952381, 0.17187499999999994, 0.171875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M70.npy, 2.583829365079365, 0.15312499999999993, 0.153125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M71.npy, 2.5882936507936507, 0.19687500000000002, 0.196875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M72.npy, 2.59375, 0.19062499999999993, 0.190625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M73.npy, 2.601686507936508, 0.17499999999999996, 0.175
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M74.npy, 2.6160714285714284, 0.18437499999999998, 0.184375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M75.npy, 2.623015873015873, 0.19687499999999997, 0.196875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M76.npy, 2.642857142857143, 0.221875, 0.221875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M77.npy, 2.648313492063492, 0.18749999999999986, 0.1875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M78.npy, 2.6488095238095237, 0.22500000000000003, 0.225
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M79.npy, 2.6547619047619047, 0.19374999999999995, 0.19375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M80.npy, 2.6870039682539684, 0.24375000000000005, 0.24375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M81.npy, 2.6944444444444446, 0.20937499999999995, 0.209375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M82.npy, 2.704861111111111, 0.2218749999999999, 0.221875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M83.npy, 2.704861111111111, 0.22812500000000002, 0.228125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M84.npy, 2.7073412698412698, 0.24375, 0.24375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M85.npy, 2.7172619047619047, 0.24687500000000007, 0.246875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M86.npy, 2.7385912698412698, 0.2625, 0.2625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M87.npy, 2.7509920634920637, 0.25, 0.25
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M88.npy, 2.7549603174603177, 0.2531250000000001, 0.253125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M89.npy, 2.757936507936508, 0.25625, 0.25625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M90.npy, 2.7703373015873014, 0.275, 0.275
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M91.npy, 2.794642857142857, 0.27812499999999996, 0.278125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M92.npy, 2.8035714285714284, 0.26562500000000006, 0.265625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M93.npy, 2.804563492063492, 0.275, 0.275
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M94.npy, 2.8100198412698414, 0.2656249999999999, 0.265625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M95.npy, 2.8229166666666665, 0.30624999999999997, 0.30625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M96.npy, 2.8467261904761907, 0.275, 0.275
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M97.npy, 2.8621031746031744, 0.2875, 0.2875
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M98.npy, 2.8665674603174605, 0.29374999999999984, 0.29375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M99.npy, 2.875, 0.28125000000000006, 0.28125
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M100.npy, 2.8799603174603177, 0.29374999999999996, 0.29375
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M101.npy, 2.8933531746031744, 0.30624999999999997, 0.30625
03-20-21_16:59:40, 64, 6.0, Adjacency/64/6/M102.npy, 2.9231150793650795, 0.30937499999999984, 0.309375
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M103.npy, 2.9379960317460316, 0.31249999999999994, 0.3125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M104.npy, 2.9429563492063493, 0.29687499999999994, 0.296875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M105.npy, 2.949404761904762, 0.2999999999999999, 0.3
