Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M36.npy, 1.5238095238095237, 0.45409482758620673, 0.4540948275862069
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M63.npy, 1.5238095238095237, 0.46056034482758607, 0.46056034482758623
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M95.npy, 1.5238095238095237, 0.45409482758620695, 0.4540948275862069
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M71.npy, 1.5238095238095237, 0.45560344827586213, 0.4556034482758621
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M104.npy, 1.5238095238095237, 0.4601293103448274, 0.46012931034482757
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M112.npy, 1.5238095238095237, 0.46131465517241377, 0.46131465517241377
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M12.npy, 1.5238095238095237, 0.4616379310344828, 0.46163793103448275
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M2.npy, 1.5238095238095237, 0.45980603448275864, 0.45980603448275864
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M101.npy, 1.5238095238095237, 0.45797413793103453, 0.4579741379310345
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M102.npy, 1.5238095238095237, 0.45840517241379297, 0.4584051724137931
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M47.npy, 1.5238095238095237, 0.4603448275862069, 0.4603448275862069
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M79.npy, 1.5238095238095237, 0.4571120689655172, 0.45711206896551726
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M53.npy, 1.5238095238095237, 0.45528017241379315, 0.4552801724137931
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M61.npy, 1.5238095238095237, 0.45711206896551715, 0.45711206896551726
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M99.npy, 1.5238095238095237, 0.4655172413793103, 0.46551724137931033
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M96.npy, 1.5238095238095237, 0.45344827586206915, 0.453448275862069
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M3.npy, 1.5238095238095237, 0.45926724137931024, 0.45926724137931035
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M56.npy, 1.5238095238095237, 0.4570043103448274, 0.4570043103448276
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M45.npy, 1.5238095238095237, 0.46336206896551735, 0.46336206896551724
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M85.npy, 1.5238095238095237, 0.4574353448275861, 0.4574353448275862
03-20-21_22:21:47, 64, 30.0, Adjacency/64/30/M7.npy, 1.5238095238095237, 0.45926724137931035, 0.45926724137931035
