Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M0.npy, 1.7842261904761905, 0.1936813186813185, 0.1936813186813187
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M2.npy, 1.7847222222222223, 0.18646978021978006, 0.18646978021978022
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M3.npy, 1.7847222222222223, 0.19883241758241738, 0.19883241758241757
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M5.npy, 1.7847222222222223, 0.19213598901098883, 0.19213598901098902
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M4.npy, 1.7847222222222223, 0.19574175824175805, 0.19574175824175824
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M1.npy, 1.7847222222222223, 0.18853021978021967, 0.18853021978021978
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M6.npy, 1.785218253968254, 0.18337912087912073, 0.18337912087912087
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M7.npy, 1.7862103174603174, 0.19213598901098883, 0.19213598901098902
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M8.npy, 1.7862103174603174, 0.19419642857142844, 0.19419642857142858
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M9.npy, 1.7867063492063493, 0.19883241758241738, 0.19883241758241757
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M12.npy, 1.787202380952381, 0.19162087912087894, 0.19162087912087913
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M11.npy, 1.787202380952381, 0.19883241758241743, 0.19883241758241757
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M10.npy, 1.787202380952381, 0.205528846153846, 0.20552884615384615
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M13.npy, 1.7876984126984128, 0.18749999999999983, 0.1875
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M14.npy, 1.7881944444444444, 0.19007554945054927, 0.19007554945054944
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M15.npy, 1.7881944444444444, 0.1885302197802196, 0.18853021978021978
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M16.npy, 1.7886904761904763, 0.18646978021978008, 0.18646978021978022
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M19.npy, 1.789186507936508, 0.2003777472527471, 0.20037774725274726
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M17.npy, 1.789186507936508, 0.19522664835164816, 0.19522664835164835
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M18.npy, 1.789186507936508, 0.2039835164835163, 0.20398351648351648
03-20-21_18:50:11, 64, 14, Adjacency/64/14/M22.npy, 1.7896825396825398, 0.19419642857142838, 0.19419642857142858
