Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M36.npy, 1.5873015873015872, 0.39519230769230773, 0.3951923076923077
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M63.npy, 1.5873015873015872, 0.39490384615384616, 0.39490384615384616
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M95.npy, 1.5873015873015872, 0.3930288461538461, 0.39302884615384615
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M71.npy, 1.5873015873015872, 0.39317307692307674, 0.3931730769230769
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M12.npy, 1.5873015873015872, 0.3940384615384616, 0.39403846153846156
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M2.npy, 1.5873015873015872, 0.396201923076923, 0.3962019230769231
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M47.npy, 1.5873015873015872, 0.3920192307692309, 0.3920192307692308
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M79.npy, 1.5873015873015872, 0.39259615384615376, 0.3925961538461539
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M53.npy, 1.5873015873015872, 0.38423076923076926, 0.3842307692307692
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M61.npy, 1.5873015873015872, 0.3959134615384615, 0.3959134615384615
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M3.npy, 1.5873015873015872, 0.3946153846153847, 0.3946153846153846
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M56.npy, 1.5873015873015872, 0.3927403846153847, 0.39274038461538463
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M45.npy, 1.5873015873015872, 0.38754807692307697, 0.3875480769230769
03-20-21_21:21:17, 64, 26.0, Adjacency/64/26/M85.npy, 1.5873015873015872, 0.4003846153846154, 0.4003846153846154
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M7.npy, 1.5873015873015872, 0.3894230769230771, 0.3894230769230769
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M77.npy, 1.5873015873015872, 0.3910096153846154, 0.39100961538461537
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M22.npy, 1.5873015873015872, 0.39043269230769223, 0.3904326923076923
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M33.npy, 1.5873015873015872, 0.396923076923077, 0.39692307692307693
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M48.npy, 1.5873015873015872, 0.3957692307692308, 0.39576923076923076
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M89.npy, 1.5873015873015872, 0.388846153846154, 0.38884615384615384
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M66.npy, 1.5873015873015872, 0.3944711538461538, 0.39447115384615383
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M5.npy, 1.5873015873015872, 0.39807692307692305, 0.39807692307692305
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M11.npy, 1.5873015873015872, 0.3946153846153847, 0.3946153846153846
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M28.npy, 1.5873015873015872, 0.3959134615384615, 0.3959134615384615
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M41.npy, 1.5873015873015872, 0.3889903846153846, 0.3889903846153846
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M8.npy, 1.5873015873015872, 0.3990865384615385, 0.39908653846153846
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M43.npy, 1.5873015873015872, 0.39389423076923075, 0.39389423076923075
03-20-21_21:21:18, 64, 26.0, Adjacency/64/26/M0.npy, 1.5873015873015872, 0.3936057692307692, 0.39360576923076923
