Date Finished, Nodes, Degree, Path, Average Shortest Path, Cluster, Tranvity, Diameter, GradientInfluenceMax, GradientInfluenceMean, RelationMean, Relation
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M0.npy, 1.6825396825396826, 0.3004934210526316, 0.3004934210526316, 2, 2, 2.0, 852.0, ['2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M1.npy, 1.6825396825396826, 0.28717105263157894, 0.28717105263157894, 2, 2, 2.0, 852.0, ['2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M10.npy, 1.6825396825396826, 0.2980263157894737, 0.2980263157894737, 2, 2, 2.0, 852.0, ['2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0', '2:852.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M100.npy, 1.9265873015873016, 0.6787006578947371, 0.6787006578947369, 3, 3, 3.0, 836.375, ['3:843.0', '3:834.0', '3:833.0', '3:832.0', '3:840.0', '3:831.0', '3:832.0', '3:832.0', '3:832.0', '3:833.0', '3:850.0', '3:845.0', '3:835.0', '3:834.0', '3:834.0', '3:834.0', '3:835.0', '3:842.0', '3:834.0', '3:845.0', '3:841.0', '3:841.0', '3:833.0', '3:833.0', '3:833.0', '3:834.0', '3:849.0', '3:841.0', '3:833.0', '3:833.0', '3:834.0', '3:834.0', '3:841.0', '3:839.0', '3:834.0', '3:833.0', '3:832.0', '3:844.0', '3:831.0', '3:832.0', '3:839.0', '3:833.0', '3:839.0', '3:835.0', '3:833.0', '3:833.0', '3:844.0', '3:832.0', '3:834.0', '3:844.0', '3:834.0', '3:834.0', '3:834.0', '3:833.0', '3:839.0', '3:844.0', '3:838.0', '3:833.0', '3:848.0', '3:834.0', '3:834.0', '3:834.0', '3:834.0', '3:834.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M101.npy, 1.9310515873015872, 0.6693256578947369, 0.6693256578947369, 3, 3, 3.0, 836.09375, ['3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:831.0', '3:833.0', '3:831.0', '3:830.0', '3:839.0', '3:833.0', '3:833.0', '3:834.0', '3:841.0', '3:843.0', '3:838.0', '3:836.0', '3:837.0', '3:845.0', '3:837.0', '3:844.0', '3:838.0', '3:845.0', '3:837.0', '3:835.0', '3:834.0', '3:837.0', '3:834.0', '3:832.0', '3:839.0', '3:832.0', '3:842.0', '3:831.0', '3:831.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:831.0', '3:839.0', '3:834.0', '3:831.0', '3:840.0', '3:833.0', '3:838.0', '3:834.0', '3:836.0', '3:847.0', '3:840.0', '3:838.0', '3:838.0', '3:837.0', '3:849.0', '3:845.0', '3:845.0', '3:841.0', '3:845.0', '3:836.0', '3:833.0', '3:832.0', '3:833.0', '3:840.0', '3:842.0', '3:831.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M102.npy, 1.9553571428571428, 0.6826480263157897, 0.6826480263157895, 3, 3, 3.0, 834.625, ['3:833.0', '3:833.0', '3:833.0', '3:833.0', '3:833.0', '3:833.0', '3:833.0', '3:847.0', '3:832.0', '3:843.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:840.0', '3:833.0', '3:832.0', '3:831.0', '3:831.0', '3:831.0', '3:833.0', '3:833.0', '3:833.0', '3:840.0', '3:832.0', '3:842.0', '3:833.0', '3:832.0', '3:834.0', '3:833.0', '3:845.0', '3:833.0', '3:833.0', '3:846.0', '3:834.0', '3:849.0', '3:840.0', '3:834.0', '3:841.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:835.0', '3:832.0', '3:841.0', '3:831.0', '3:831.0', '3:841.0', '3:831.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:844.0', '3:838.0', '3:831.0', '3:833.0', '3:832.0', '3:833.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M103.npy, 1.9657738095238095, 0.6809210526315789, 0.680921052631579, 3, 3, 3.0, 834.0625, ['3:835.0', '3:841.0', '3:832.0', '3:833.0', '3:841.0', '3:834.0', '3:832.0', '3:831.0', '3:831.0', '3:831.0', '3:843.0', '3:831.0', '3:831.0', '3:837.0', '3:843.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:834.0', '3:831.0', '3:840.0', '3:831.0', '3:831.0', '3:831.0', '3:838.0', '3:832.0', '3:833.0', '3:833.0', '3:837.0', '3:833.0', '3:834.0', '3:834.0', '3:834.0', '3:834.0', '3:833.0', '3:832.0', '3:837.0', '3:832.0', '3:838.0', '3:830.0', '3:839.0', '3:834.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:843.0', '3:831.0', '3:831.0', '3:831.0', '3:843.0', '3:831.0', '3:837.0', '3:834.0', '3:831.0', '3:831.0', '3:840.0', '3:833.0', '3:840.0', '3:834.0', '3:835.0', '3:835.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M104.npy, 1.972718253968254, 0.6890625, 0.6890625, 4, 4, 3.03125, 833.59375, ['3:832.0', '3:844.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:830.0', '3:841.0', '4:829.0', '3:831.0', '3:830.0', '3:830.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:833.0', '3:833.0', '3:841.0', '3:851.0', '3:834.0', '3:834.0', '3:841.0', '3:834.0', '3:833.0', '3:833.0', '3:846.0', '3:833.0', '3:834.0', '3:832.0', '3:840.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:830.0', '3:830.0', '3:830.0', '3:831.0', '4:829.0', '3:830.0', '3:831.0', '3:839.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:848.0', '3:832.0', '3:832.0', '3:832.0', '3:833.0', '3:833.0', '3:845.0', '3:832.0', '3:832.0', '3:832.0', '3:841.0', '3:832.0', '3:833.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M105.npy, 1.9781746031746033, 0.6895559210526314, 0.6895559210526315, 4, 4, 3.03125, 833.21875, ['3:831.0', '3:831.0', '3:831.0', '3:831.0', '4:829.0', '3:830.0', '3:831.0', '3:830.0', '3:830.0', '3:832.0', '3:845.0', '3:832.0', '3:832.0', '3:831.0', '3:831.0', '3:831.0', '3:832.0', '3:832.0', '3:833.0', '3:849.0', '3:833.0', '3:832.0', '3:833.0', '3:833.0', '3:833.0', '3:833.0', '3:848.0', '3:833.0', '3:831.0', '3:831.0', '3:830.0', '3:830.0', '3:834.0', '3:834.0', '3:830.0', '4:829.0', '3:831.0', '3:839.0', '3:830.0', '3:830.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:831.0', '3:845.0', '3:835.0', '3:845.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:833.0', '3:832.0', '3:832.0', '3:832.0', '3:848.0', '3:832.0', '3:832.0', '3:832.0', '3:840.0', '3:832.0', '3:831.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M106.npy, 1.9801587301587302, 0.6937499999999996, 0.69375, 4, 4, 3.09375, 833.125, ['3:836.0', '3:831.0', '3:830.0', '3:830.0', '4:829.0', '4:826.0', '4:828.0', '3:831.0', '3:831.0', '3:832.0', '3:833.0', '3:844.0', '3:833.0', '3:832.0', '3:832.0', '3:832.0', '3:833.0', '3:842.0', '3:833.0', '3:845.0', '3:833.0', '3:840.0', '3:832.0', '3:832.0', '3:832.0', '3:832.0', '3:848.0', '3:831.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:837.0', '3:831.0', '3:830.0', '4:829.0', '4:826.0', '4:828.0', '3:831.0', '3:832.0', '3:832.0', '3:838.0', '3:834.0', '3:833.0', '3:832.0', '3:844.0', '3:832.0', '3:833.0', '3:844.0', '3:833.0', '3:833.0', '3:833.0', '3:832.0', '3:833.0', '3:834.0', '3:832.0', '3:831.0', '3:848.0', '3:831.0', '3:831.0', '3:830.0', '3:830.0', '3:830.0']
05-27-21_00:08:11, 64, 20, Adjacency/64\20\M107.npy, 1.9846230158730158, 0.6932565789473684, 0.6932565789473685, 4, 4, 3.078125, 832.8125, ['3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '4:827.0', '4:826.0', '3:831.0', '3:831.0', '3:832.0', '3:840.0', '3:842.0', '3:836.0', '3:832.0', '3:832.0', '3:832.0', '3:833.0', '3:845.0', '3:834.0', '3:834.0', '3:834.0', '3:833.0', '3:832.0', '3:831.0', '3:830.0', '3:830.0', '3:840.0', '3:831.0', '3:831.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:830.0', '3:839.0', '4:828.0', '4:828.0', '4:829.0', '3:831.0', '3:831.0', '3:832.0', '3:832.0', '3:844.0', '3:832.0', '3:832.0', '3:833.0', '3:833.0', '3:844.0', '3:843.0', '3:834.0', '3:840.0', '3:834.0', '3:833.0', '3:831.0', '3:830.0', '3:831.0', '3:839.0', '3:838.0', '3:830.0']
