Date Finished, Nodes, Degree, Path, Average Shortest Path, Cluster, Tranvity, Diameter, GradientInfluenceMax, GradientInfluenceMean, RelationMean, Relation
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M0.npy, 1.7842261904761905, 0.1936813186813185, 0.1936813186813187, 3, 3, 2.71875, 844.875, ['3:845.0', '3:844.0', '2:846.0', '3:845.0', '2:846.0', '3:845.0', '3:842.0', '2:846.0', '3:845.0', '2:846.0', '2:846.0', '3:844.0', '2:846.0', '2:846.0', '3:845.0', '3:845.0', '3:844.0', '3:844.0', '3:845.0', '3:844.0', '3:845.0', '3:845.0', '2:846.0', '3:845.0', '2:846.0', '3:845.0', '3:845.0', '2:846.0', '3:844.0', '3:844.0', '3:845.0', '3:845.0', '2:846.0', '3:843.0', '3:845.0', '3:845.0', '3:844.0', '2:846.0', '3:844.0', '2:846.0', '3:845.0', '3:844.0', '3:844.0', '3:845.0', '3:845.0', '3:845.0', '3:845.0', '3:844.0', '3:842.0', '3:845.0', '3:843.0', '3:845.0', '3:845.0', '3:845.0', '2:846.0', '3:845.0', '2:846.0', '3:844.0', '2:846.0', '3:843.0', '2:846.0', '3:845.0', '3:844.0', '2:846.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M1.npy, 1.7847222222222223, 0.18853021978021967, 0.18853021978021978, 3, 3, 2.75, 844.875, ['3:845.0', '3:844.0', '3:845.0', '3:844.0', '3:844.0', '3:844.0', '2:846.0', '3:844.0', '3:845.0', '3:844.0', '2:846.0', '3:845.0', '3:844.0', '3:845.0', '2:846.0', '3:844.0', '3:845.0', '3:845.0', '3:845.0', '3:843.0', '3:845.0', '2:846.0', '2:846.0', '3:845.0', '2:846.0', '3:845.0', '2:846.0', '3:844.0', '3:845.0', '2:846.0', '2:846.0', '3:845.0', '3:845.0', '3:844.0', '2:846.0', '3:845.0', '3:844.0', '3:845.0', '3:845.0', '2:846.0', '3:845.0', '2:846.0', '3:845.0', '3:843.0', '3:845.0', '2:846.0', '3:842.0', '3:845.0', '3:845.0', '2:846.0', '2:846.0', '3:844.0', '3:845.0', '2:846.0', '3:845.0', '3:845.0', '3:845.0', '3:844.0', '3:845.0', '3:845.0', '3:844.0', '3:844.0', '3:843.0', '3:845.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M10.npy, 1.787202380952381, 0.205528846153846, 0.20552884615384615, 3, 3, 2.625, 844.96875, ['2:846.0', '2:846.0', '2:846.0', '2:846.0', '3:844.0', '3:845.0', '3:845.0', '2:846.0', '3:845.0', '3:845.0', '3:845.0', '3:845.0', '2:846.0', '3:844.0', '3:842.0', '2:846.0', '2:846.0', '2:846.0', '2:846.0', '2:846.0', '3:844.0', '3:843.0', '2:846.0', '2:846.0', '3:845.0', '3:845.0', '3:845.0', '3:845.0', '2:846.0', '3:845.0', '3:842.0', '3:845.0', '3:845.0', '2:846.0', '3:845.0', '2:846.0', '3:843.0', '3:844.0', '3:845.0', '3:845.0', '3:844.0', '2:846.0', '3:844.0', '3:844.0', '3:844.0', '3:843.0', '3:845.0', '3:844.0', '2:846.0', '2:846.0', '3:844.0', '2:846.0', '3:845.0', '2:846.0', '3:845.0', '3:845.0', '3:845.0', '2:846.0', '3:843.0', '3:845.0', '2:846.0', '3:844.0', '3:844.0', '2:846.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M100.npy, 2.4523809523809526, 0.6665521978021981, 0.6665521978021978, 5, 5, 4.171875, 803.34375, ['4:813.0', '4:813.0', '3:825.0', '4:813.0', '4:812.0', '4:810.0', '4:809.0', '4:816.0', '4:808.0', '4:807.0', '4:822.0', '4:803.0', '4:801.0', '4:800.0', '4:799.0', '4:804.0', '5:794.0', '5:792.0', '5:783.0', '5:783.0', '5:792.0', '5:794.0', '5:797.0', '4:799.0', '4:800.0', '4:801.0', '4:812.0', '4:821.0', '4:805.0', '4:806.0', '4:812.0', '4:810.0', '4:811.0', '4:811.0', '4:811.0', '4:822.0', '4:806.0', '3:814.0', '3:814.0', '3:814.0', '4:812.0', '4:811.0', '4:810.0', '4:795.0', '4:807.0', '4:795.0', '4:791.0', '5:790.0', '5:789.0', '5:788.0', '5:784.0', '5:783.0', '5:788.0', '5:789.0', '5:794.0', '4:791.0', '4:791.0', '4:792.0', '4:792.0', '4:816.0', '4:811.0', '4:812.0', '4:812.0', '4:812.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M101.npy, 2.452876984126984, 0.6768543956043956, 0.6768543956043956, 5, 5, 4.0625, 803.34375, ['4:811.0', '4:812.0', '4:807.0', '4:806.0', '4:811.0', '4:822.0', '4:809.0', '4:808.0', '4:807.0', '4:806.0', '4:805.0', '4:822.0', '4:803.0', '4:801.0', '4:800.0', '4:799.0', '4:798.0', '5:796.0', '5:794.0', '5:783.0', '5:784.0', '5:784.0', '4:790.0', '4:791.0', '4:797.0', '4:798.0', '4:799.0', '4:800.0', '4:801.0', '4:811.0', '3:814.0', '3:825.0', '3:814.0', '3:814.0', '3:814.0', '3:814.0', '3:823.0', '3:826.0', '3:815.0', '4:812.0', '4:812.0', '4:810.0', '4:809.0', '4:814.0', '4:806.0', '4:792.0', '4:791.0', '4:791.0', '5:790.0', '5:789.0', '5:788.0', '5:790.0', '5:788.0', '5:790.0', '5:792.0', '4:813.0', '5:796.0', '4:798.0', '4:803.0', '4:801.0', '4:802.0', '4:803.0', '4:810.0', '4:810.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M102.npy, 2.4618055555555554, 0.6577953296703297, 0.6577953296703297, 5, 5, 4.25, 802.84375, ['4:803.0', '4:804.0', '4:826.0', '4:806.0', '4:819.0', '4:814.0', '4:809.0', '4:810.0', '4:816.0', '4:813.0', '4:810.0', '4:810.0', '4:808.0', '4:804.0', '4:804.0', '4:804.0', '4:801.0', '4:800.0', '4:798.0', '4:803.0', '5:793.0', '5:792.0', '5:790.0', '5:801.0', '5:785.0', '5:785.0', '5:785.0', '5:788.0', '5:789.0', '5:790.0', '4:792.0', '4:793.0', '4:805.0', '4:793.0', '4:808.0', '4:809.0', '4:816.0', '4:812.0', '3:816.0', '3:816.0', '4:811.0', '3:826.0', '4:811.0', '4:811.0', '4:812.0', '4:822.0', '4:803.0', '4:814.0', '4:799.0', '4:798.0', '4:799.0', '5:794.0', '4:799.0', '5:796.0', '5:794.0', '5:791.0', '5:789.0', '5:797.0', '5:783.0', '4:808.0', '5:795.0', '5:798.0', '4:810.0', '4:802.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M103.npy, 2.4801587301587302, 0.6722184065934069, 0.6722184065934066, 5, 5, 4.125, 801.625, ['4:792.0', '4:792.0', '4:792.0', '5:790.0', '5:789.0', '5:788.0', '5:783.0', '5:783.0', '5:792.0', '5:792.0', '5:793.0', '5:796.0', '4:806.0', '4:799.0', '4:800.0', '4:821.0', '4:802.0', '4:803.0', '4:805.0', '4:806.0', '4:806.0', '4:806.0', '4:806.0', '4:806.0', '4:806.0', '4:808.0', '4:807.0', '4:805.0', '4:804.0', '4:803.0', '4:822.0', '4:801.0', '4:814.0', '4:799.0', '4:798.0', '5:796.0', '5:794.0', '5:794.0', '5:783.0', '5:783.0', '5:783.0', '5:789.0', '5:790.0', '4:791.0', '4:791.0', '4:791.0', '4:792.0', '4:794.0', '4:812.0', '4:813.0', '3:814.0', '3:814.0', '4:816.0', '3:815.0', '3:815.0', '3:837.0', '3:815.0', '3:815.0', '3:815.0', '3:815.0', '4:808.0', '4:812.0', '4:810.0', '4:792.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M104.npy, 2.4905753968253967, 0.6680975274725278, 0.6680975274725275, 5, 5, 4.203125, 800.96875, ['5:788.0', '5:790.0', '5:793.0', '4:800.0', '4:809.0', '4:803.0', '4:819.0', '4:805.0', '4:813.0', '4:808.0', '3:830.0', '4:810.0', '3:826.0', '4:811.0', '4:812.0', '4:813.0', '4:813.0', '3:814.0', '4:807.0', '4:807.0', '4:794.0', '4:794.0', '4:794.0', '4:793.0', '4:793.0', '5:787.0', '5:786.0', '5:784.0', '5:784.0', '5:784.0', '5:783.0', '5:783.0', '5:785.0', '5:786.0', '4:793.0', '4:793.0', '4:793.0', '4:793.0', '4:794.0', '4:806.0', '4:806.0', '3:814.0', '4:813.0', '4:812.0', '4:811.0', '4:811.0', '3:824.0', '4:810.0', '3:832.0', '4:808.0', '4:807.0', '4:811.0', '4:805.0', '4:812.0', '4:802.0', '4:801.0', '5:793.0', '5:791.0', '4:805.0', '5:786.0', '5:783.0', '5:783.0', '5:783.0', '5:786.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M105.npy, 2.543154761904762, 0.6768543956043958, 0.6768543956043956, 5, 5, 4.328125, 797.65625, ['5:783.0', '5:783.0', '5:786.0', '5:788.0', '4:809.0', '4:800.0', '4:801.0', '4:802.0', '4:812.0', '4:805.0', '4:810.0', '4:807.0', '3:825.0', '4:808.0', '4:809.0', '4:810.0', '4:810.0', '4:811.0', '4:807.0', '4:807.0', '4:793.0', '4:793.0', '4:793.0', '4:792.0', '4:792.0', '5:787.0', '5:786.0', '5:784.0', '5:784.0', '5:784.0', '5:783.0', '5:783.0', '5:783.0', '5:784.0', '5:786.0', '5:787.0', '5:788.0', '4:791.0', '4:792.0', '4:793.0', '4:793.0', '4:807.0', '4:807.0', '4:807.0', '4:809.0', '4:809.0', '4:809.0', '4:808.0', '3:825.0', '4:806.0', '4:805.0', '4:810.0', '4:804.0', '4:812.0', '4:801.0', '4:800.0', '5:793.0', '5:791.0', '4:805.0', '5:786.0', '5:783.0', '5:783.0', '5:783.0', '5:783.0']
05-27-21_00:07:56, 64, 14, Adjacency/64\14\M106.npy, 2.558531746031746, 0.6768543956043959, 0.6768543956043956, 5, 5, 4.40625, 796.71875, ['4:798.0', '4:800.0', '4:801.0', '4:808.0', '4:808.0', '4:807.0', '4:807.0', '4:806.0', '4:806.0', '4:805.0', '4:821.0', '4:802.0', '4:801.0', '4:800.0', '4:799.0', '4:804.0', '5:794.0', '5:792.0', '5:783.0', '5:783.0', '5:783.0', '5:783.0', '5:783.0', '5:783.0', '5:785.0', '5:785.0', '5:784.0', '5:784.0', '5:793.0', '5:795.0', '4:805.0', '4:801.0', '4:802.0', '4:802.0', '4:803.0', '4:822.0', '4:805.0', '3:814.0', '3:814.0', '3:814.0', '4:812.0', '4:811.0', '4:810.0', '4:795.0', '4:807.0', '4:795.0', '4:791.0', '5:790.0', '5:789.0', '5:788.0', '5:784.0', '5:783.0', '5:783.0', '5:783.0', '5:789.0', '5:783.0', '5:783.0', '5:783.0', '5:783.0', '4:805.0', '5:792.0', '5:794.0', '5:795.0', '4:797.0']
05-27-21_00:07:57, 64, 14, Adjacency/64\14\M107.npy, 2.5753968253968256, 0.675309065934066, 0.6753090659340659, 5, 5, 4.40625, 795.6875, ['5:797.0', '4:799.0', '4:812.0', '4:801.0', '4:802.0', '4:804.0', '4:801.0', '4:802.0', '4:803.0', '4:805.0', '4:794.0', '4:793.0', '4:799.0', '4:797.0', '4:796.0', '4:795.0', '4:799.0', '5:795.0', '5:792.0', '5:800.0', '5:788.0', '5:786.0', '5:783.0', '5:801.0', '5:783.0', '5:783.0', '5:783.0', '5:784.0', '5:784.0', '5:784.0', '4:791.0', '4:791.0', '4:803.0', '4:792.0', '4:794.0', '4:795.0', '4:803.0', '4:807.0', '4:808.0', '4:808.0', '4:808.0', '4:808.0', '4:808.0', '4:808.0', '4:811.0', '4:801.0', '4:800.0', '4:813.0', '4:796.0', '4:795.0', '4:794.0', '5:787.0', '5:785.0', '5:785.0', '5:784.0', '5:784.0', '5:784.0', '5:784.0', '5:783.0', '5:786.0', '5:788.0', '5:790.0', '4:810.0', '5:795.0']
