Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M42.npy, 1.6, 0.2875, 0.2875
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M41.npy, 1.6, 0.3, 0.3
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M40.npy, 1.6, 0.2875, 0.2875
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M4.npy, 1.6, 0.33749999999999997, 0.3375
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M39.npy, 1.6, 0.3125, 0.3125
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M38.npy, 1.6, 0.325, 0.325
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M37.npy, 1.6, 0.3625, 0.3625
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M36.npy, 1.6, 0.3375, 0.3375
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M35.npy, 1.6, 0.28750000000000003, 0.2875
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M34.npy, 1.6, 0.2875, 0.2875
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M33.npy, 1.6, 0.23750000000000002, 0.2375
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M32.npy, 1.6, 0.3, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M31.npy, 1.6, 0.275, 0.275
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M30.npy, 1.6, 0.28750000000000003, 0.2875
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M3.npy, 1.6, 0.2875, 0.2875
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M29.npy, 1.6, 0.275, 0.275
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M28.npy, 1.6, 0.3, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M27.npy, 1.6, 0.28750000000000003, 0.2875
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M26.npy, 1.6, 0.25000000000000006, 0.25
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M25.npy, 1.6, 0.28750000000000003, 0.2875
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M24.npy, 1.6, 0.31250000000000006, 0.3125
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M23.npy, 1.6, 0.3, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M22.npy, 1.6, 0.31249999999999994, 0.3125
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M21.npy, 1.6, 0.30000000000000004, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M20.npy, 1.6, 0.31250000000000006, 0.3125
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M2.npy, 1.6, 0.30000000000000004, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M19.npy, 1.6, 0.3125, 0.3125
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M18.npy, 1.6, 0.3, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M17.npy, 1.6, 0.3625, 0.3625
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M16.npy, 1.6, 0.325, 0.325
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M15.npy, 1.6, 0.31250000000000006, 0.3125
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M14.npy, 1.6, 0.275, 0.275
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M13.npy, 1.6, 0.23750000000000002, 0.2375
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M12.npy, 1.6, 0.23750000000000004, 0.2375
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M11.npy, 1.6, 0.3, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M10.npy, 1.6, 0.3375, 0.3375
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M1.npy, 1.6, 0.175, 0.175
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M0.npy, 1.6, 0.30000000000000004, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M96.npy, 1.6083333333333334, 0.3625, 0.3625
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M95.npy, 1.6083333333333334, 0.3125, 0.3125
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M94.npy, 1.6083333333333334, 0.37500000000000006, 0.375
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M93.npy, 1.6083333333333334, 0.325, 0.325
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M92.npy, 1.6083333333333334, 0.23750000000000004, 0.2375
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M91.npy, 1.6083333333333334, 0.28750000000000003, 0.2875
05-23-21_23:50:10, 16, 6, Adjacency\16/6\M90.npy, 1.6083333333333334, 0.3375, 0.3375
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M89.npy, 1.6083333333333334, 0.3125, 0.3125
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M88.npy, 1.6083333333333334, 0.24999999999999997, 0.25
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M87.npy, 1.6083333333333334, 0.31250000000000006, 0.3125
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M86.npy, 1.6083333333333334, 0.3, 0.3
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M85.npy, 1.6083333333333334, 0.32499999999999996, 0.325
05-23-21_23:50:10, 16, 6.0, Adjacency\16/6\M84.npy, 1.6083333333333334, 0.32500000000000007, 0.325
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M99.npy, 1.6166666666666667, 0.32500000000000007, 0.325
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M98.npy, 1.6166666666666667, 0.32500000000000007, 0.325
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M97.npy, 1.6166666666666667, 0.25, 0.25
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M101.npy, 1.625, 0.375, 0.375
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M100.npy, 1.625, 0.38750000000000007, 0.3875
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M102.npy, 1.65, 0.4, 0.4
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M103.npy, 1.6583333333333334, 0.45000000000000007, 0.45
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M105.npy, 1.6666666666666667, 0.44999999999999996, 0.45
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M104.npy, 1.6666666666666667, 0.4749999999999999, 0.475
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M107.npy, 1.675, 0.42500000000000004, 0.425
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M106.npy, 1.675, 0.4875, 0.4875
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M108.npy, 1.7166666666666666, 0.5499999999999999, 0.55
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M110.npy, 1.7333333333333334, 0.5125, 0.5125
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M109.npy, 1.7333333333333334, 0.5375, 0.5375
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M111.npy, 1.7416666666666667, 0.5499999999999999, 0.55
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M113.npy, 1.75, 0.5375, 0.5375
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M112.npy, 1.75, 0.5499999999999999, 0.55
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M119.npy, 1.8, 0.5999999999999999, 0.6
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M118.npy, 1.8, 0.5999999999999999, 0.6
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M117.npy, 1.8, 0.5999999999999999, 0.6
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M116.npy, 1.8, 0.5999999999999999, 0.6
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M115.npy, 1.8, 0.5999999999999999, 0.6
05-23-21_23:50:11, 16, 6.0, Adjacency\16/6\M114.npy, 1.8, 0.5999999999999999, 0.6
