Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M0.npy, 2.1284722222222223, 0.05524553571428572, 0.05524553571428571
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M1.npy, 2.1319444444444446, 0.07700892857142856, 0.07700892857142858
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M2.npy, 2.134920634920635, 0.08203124999999999, 0.08203125
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M3.npy, 2.136904761904762, 0.06361607142857147, 0.06361607142857142
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M4.npy, 2.1374007936507935, 0.09709821428571429, 0.09709821428571429
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M5.npy, 2.1378968253968256, 0.08035714285714284, 0.08035714285714286
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M6.npy, 2.138392857142857, 0.0837053571428571, 0.08370535714285714
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M7.npy, 2.1398809523809526, 0.07700892857142856, 0.07700892857142858
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M8.npy, 2.1418650793650795, 0.08705357142857138, 0.08705357142857142
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M9.npy, 2.142857142857143, 0.07366071428571427, 0.07366071428571429
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M11.npy, 2.144345238095238, 0.08035714285714284, 0.08035714285714286
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M10.npy, 2.144345238095238, 0.0853794642857143, 0.08537946428571429
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M12.npy, 2.1448412698412698, 0.08537946428571425, 0.08537946428571429
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M13.npy, 2.1453373015873014, 0.07366071428571426, 0.07366071428571429
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M14.npy, 2.1453373015873014, 0.09040178571428567, 0.09040178571428571
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M15.npy, 2.146329365079365, 0.08370535714285711, 0.08370535714285714
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M16.npy, 2.1473214285714284, 0.0904017857142857, 0.09040178571428571
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M17.npy, 2.1478174603174605, 0.08872767857142856, 0.08872767857142858
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M18.npy, 2.1478174603174605, 0.09207589285714285, 0.09207589285714286
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M19.npy, 2.1488095238095237, 0.0786830357142857, 0.07868303571428571
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M20.npy, 2.150297619047619, 0.09542410714285708, 0.09542410714285714
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M21.npy, 2.150297619047619, 0.08872767857142855, 0.08872767857142858
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M22.npy, 2.1507936507936507, 0.07700892857142856, 0.07700892857142858
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M23.npy, 2.1507936507936507, 0.08537946428571426, 0.08537946428571429
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M25.npy, 2.1517857142857144, 0.08203124999999999, 0.08203125
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M24.npy, 2.1517857142857144, 0.08537946428571427, 0.08537946428571429
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M28.npy, 2.152281746031746, 0.08203125000000001, 0.08203125
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M27.npy, 2.152281746031746, 0.0786830357142857, 0.07868303571428571
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M26.npy, 2.152281746031746, 0.08537946428571425, 0.08537946428571429
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M29.npy, 2.152281746031746, 0.06529017857142858, 0.06529017857142858
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M30.npy, 2.1527777777777777, 0.08705357142857137, 0.08705357142857142
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M31.npy, 2.1532738095238093, 0.09207589285714282, 0.09207589285714286
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M32.npy, 2.1532738095238093, 0.07868303571428571, 0.07868303571428571
03-20-21_17:32:30, 64, 8, Adjacency/64/8/M33.npy, 2.1537698412698414, 0.08203124999999999, 0.08203125
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M36.npy, 2.154265873015873, 0.0736607142857143, 0.07366071428571429
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M35.npy, 2.154265873015873, 0.0853794642857143, 0.08537946428571429
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M34.npy, 2.154265873015873, 0.06696428571428571, 0.06696428571428571
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M38.npy, 2.1547619047619047, 0.08035714285714285, 0.08035714285714286
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M37.npy, 2.1547619047619047, 0.08203124999999997, 0.08203125
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M39.npy, 2.1547619047619047, 0.08537946428571429, 0.08537946428571429
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M40.npy, 2.1557539682539684, 0.09207589285714281, 0.09207589285714286
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M41.npy, 2.15625, 0.07366071428571427, 0.07366071428571429
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M42.npy, 2.15625, 0.07533482142857142, 0.07533482142857142
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M43.npy, 2.158234126984127, 0.08537946428571423, 0.08537946428571429
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M44.npy, 2.1592261904761907, 0.08705357142857138, 0.08705357142857142
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M45.npy, 2.1597222222222223, 0.11551339285714282, 0.11551339285714286
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M46.npy, 2.160218253968254, 0.08370535714285712, 0.08370535714285714
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M47.npy, 2.1617063492063493, 0.08537946428571426, 0.08537946428571429
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M48.npy, 2.162202380952381, 0.08370535714285711, 0.08370535714285714
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M49.npy, 2.1626984126984126, 0.08035714285714284, 0.08035714285714286
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M50.npy, 2.1626984126984126, 0.08035714285714281, 0.08035714285714286
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M51.npy, 2.1636904761904763, 0.07533482142857141, 0.07533482142857142
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M53.npy, 2.164186507936508, 0.08705357142857137, 0.08705357142857142
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M52.npy, 2.164186507936508, 0.0753348214285714, 0.07533482142857142
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M54.npy, 2.1646825396825395, 0.08370535714285711, 0.08370535714285714
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M55.npy, 2.1656746031746033, 0.09040178571428564, 0.09040178571428571
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M56.npy, 2.166170634920635, 0.1104910714285714, 0.11049107142857142
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M57.npy, 2.1676587301587302, 0.09040178571428567, 0.09040178571428571
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M58.npy, 2.1691468253968256, 0.09877232142857142, 0.09877232142857142
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M59.npy, 2.169642857142857, 0.09040178571428568, 0.09040178571428571
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M60.npy, 2.170138888888889, 0.0904017857142857, 0.09040178571428571
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M61.npy, 2.1706349206349205, 0.10379464285714281, 0.10379464285714286
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M62.npy, 2.1750992063492065, 0.08872767857142856, 0.08872767857142858
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M63.npy, 2.1760912698412698, 0.1138392857142857, 0.11383928571428571
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M64.npy, 2.1765873015873014, 0.09542410714285714, 0.09542410714285714
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M65.npy, 2.177579365079365, 0.08203125000000001, 0.08203125
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M66.npy, 2.1780753968253967, 0.10881696428571425, 0.10881696428571429
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M68.npy, 2.1820436507936507, 0.07533482142857141, 0.07533482142857142
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M67.npy, 2.1820436507936507, 0.09542410714285714, 0.09542410714285714
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M69.npy, 2.1830357142857144, 0.09374999999999997, 0.09375
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M71.npy, 2.1884920634920637, 0.10212053571428566, 0.10212053571428571
03-20-21_17:32:31, 64, 8, Adjacency/64/8/M70.npy, 2.1884920634920637, 0.12220982142857142, 0.12220982142857142
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M72.npy, 2.203373015873016, 0.13895089285714285, 0.13895089285714285
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M73.npy, 2.2043650793650795, 0.12388392857142853, 0.12388392857142858
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M74.npy, 2.205357142857143, 0.12723214285714285, 0.12723214285714285
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M75.npy, 2.2172619047619047, 0.14899553571428575, 0.14899553571428573
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M76.npy, 2.2202380952380953, 0.1607142857142857, 0.16071428571428573
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M77.npy, 2.226686507936508, 0.14229910714285707, 0.14229910714285715
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M78.npy, 2.2544642857142856, 0.18917410714285715, 0.18917410714285715
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M79.npy, 2.255952380952381, 0.18917410714285715, 0.18917410714285715
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M80.npy, 2.2564484126984126, 0.1941964285714286, 0.19419642857142858
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M81.npy, 2.2688492063492065, 0.19754464285714282, 0.19754464285714285
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M82.npy, 2.2708333333333335, 0.20089285714285707, 0.20089285714285715
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M83.npy, 2.2782738095238093, 0.20926339285714282, 0.20926339285714285
03-20-21_17:32:31, 64, 8.0, Adjacency/64/8/M84.npy, 2.3050595238095237, 0.25446428571428564, 0.2544642857142857
